variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,35.5,199,0.04743875190615654,0.04504725709557533,0.04254765808582306,0.05548837312000937
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,36.0,192,0.04490753635764122,0.042802806943655014,0.04031052812933922,0.05822699472949508
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,36.5,197,0.04576796665787697,0.04313268885016441,0.04101639986038208,0.04906462004105423
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,37.0,213,0.041476793587207794,0.03938717395067215,0.037406958639621735,0.05027563829612158
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,37.5,215,0.04822639375925064,0.0459882989525795,0.043051742017269135,0.06385443693706465
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,38.0,215,0.04145551100373268,0.039570171386003494,0.0376303493976593,0.04902232970945215
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,38.5,199,0.04127778112888336,0.03876274451613426,0.03697540983557701,0.046109600929142326
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,39.0,206,0.04282136633992195,0.040727097541093826,0.03847832977771759,0.055215517410913434
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,39.5,242,0.043095070868730545,0.04073959216475487,0.0381937101483345,0.062491593095104395
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,40.0,226,0.04148012772202492,0.03911485895514488,0.03707428649067879,0.05216872868712449
