variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,48,0.03395815478547923,0.033953041173002046,0.034410397505218335,0.03440504463182555,True,0.0008,0.30702951550483704,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,49,0.03391423451456736,0.03390915088698385,,,False,0.0008,0.3090907037258148,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,50,0.03388224138421509,0.033877172193141895,0.03438962678666468,0.03438429163913133,True,0.0008,0.311215877532959,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,51,0.03384364282470538,0.03383858144907661,,,False,0.0008,0.31349122524261475,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,52,0.033820297163477384,0.033815246467850335,0.03435206030287459,0.034346729397405816,True,0.0008,0.31579867005348206,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,53,0.03378972720969406,0.03378468751767981,,,False,0.0008,0.317907452583313,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,54,0.03378171361355669,0.033776674082372414,0.0343556333939502,0.034350274866143726,True,0.0008,0.31975051760673523,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,55,0.03374963271673079,0.03374460063389723,,,False,0.0008,0.32198917865753174,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,56,0.03373431838349238,0.03372928441418185,0.034363893202927244,0.03435856602274877,True,0.0008,0.3242599368095398,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,57,0.03370973384067043,0.03370470259710728,,,False,0.0008,0.3266238868236542,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
